day,run_id,n_students,n_teachers,class_size_cap,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
35,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.743118226479195,0.638746233758588,0.7397709892854873,0.8571034752406514,0.7475172978529869,0.5026171999459044,0.7482834626064698,1.0,60,0.38400000000000006
36,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7485623915416634,0.6467045934483124,0.7441661745757249,0.8600328806515061,0.755467322335843,0.5126171999459044,0.7582834626064698,1.0,59,0.4000000000000001
37,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7540591246618426,0.6533857082494008,0.7507134659307799,0.8625492895720672,0.7632822537017373,0.5226171999459044,0.7682834626064698,1.0,57,0.38400000000000006
38,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7594469982038835,0.6605113017641823,0.7569659814184961,0.8631321542121208,0.7710638606733603,0.5326171999459044,0.7782834626064699,1.0,64,0.38400000000000006
39,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7645534212100877,0.6685949355841964,0.7631909293833429,0.8650950632755878,0.7788971940066937,0.5426171999459044,0.7882834626064699,1.0,60,0.39200000000000007
40,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7694384522528962,0.6757382021704422,0.7672639282393308,0.8671890916895406,0.7865928011182994,0.5520489621839354,0.7982834626064699,1.0,57,0.4000000000000001
41,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7743036716518029,0.6818409007035385,0.772583455004532,0.8692712451817636,0.7942662904682076,0.5620489621839354,0.8082834626064699,1.0,58,0.39200000000000007
42,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7792851253100771,0.6879851353993753,0.7770718677923236,0.8708835913334569,0.8017996238015409,0.5709375597477476,0.8182834626064699,1.0,52,0.37600000000000006
43,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7841233042410068,0.6951689840145631,0.7822477626427881,0.8714486094856171,0.8094747834193332,0.5809375597477476,0.8282834626064699,1.0,54,0.36800000000000005
44,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7885684575146459,0.7000385244768544,0.7874242908704947,0.8733660702854505,0.8170043962840653,0.5909375597477476,0.8382834626064699,1.0,65,0.4000000000000001
45,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7929888861584791,0.7074982965284317,0.792551487416213,0.8751513238806631,0.8243749448748378,0.6009375597477477,0.8482834626064699,1.0,57,0.39200000000000007
46,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.7980399557980495,0.7140416237864564,0.7979394196952316,0.8785320840114599,0.8315678462758066,0.6109375597477477,0.8582834626064699,1.0,40,0.31200000000000006
47,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.802291182594851,0.7207938547271968,0.8022086303429998,0.8793070686389463,0.8384840943441868,0.6209375597477477,0.8682834626064699,1.0,51,0.37600000000000006
48,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8062792232948299,0.7285635162118225,0.806269160039716,0.8808886632462621,0.8453535049806244,0.6309375597477477,0.87828346260647,1.0,57,0.4000000000000001
49,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8103503700860908,0.7363528489764977,0.8080866642794974,0.8831864261562182,0.8520525791295768,0.6409375597477477,0.88828346260647,1.0,57,0.37600000000000006
50,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8143237789770382,0.7433323330919889,0.8128299275423568,0.8850542893312877,0.8585569560395385,0.6509375597477477,0.89828346260647,1.0,52,0.38400000000000006
51,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8184756460101406,0.7495839429548632,0.8171160531434154,0.8868559510076403,0.8650710761615272,0.6609375597477477,0.90828346260647,1.0,49,0.35200000000000004
52,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.822187008504427,0.7553879705617327,0.8199877406615121,0.8883856233237019,0.8713946842507831,0.6709375597477477,0.91828346260647,1.0,61,0.37600000000000006
53,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8258104917436756,0.7600057296658624,0.8241464261172401,0.8898657853235765,0.8774113509174498,0.6809375597477477,0.92828346260647,1.0,57,0.38400000000000006
54,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8292945832855153,0.765622425325745,0.8282042210313932,0.8899865693079337,0.8831865257409367,0.6909375597477477,0.93828346260647,1.0,57,0.39200000000000007
55,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8326501648181538,0.7678781583348505,0.8323326369554037,0.8906010063199941,0.8891812455724851,0.7009375597477477,0.94828346260647,1.0,61,0.39200000000000007
56,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8361150167147637,0.7754755395610589,0.8337659264312993,0.8920705056483484,0.8946550879512737,0.7109375597477477,0.95828346260647,1.0,59,0.36800000000000005
57,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8393558075620831,0.7793641569058445,0.837828008555983,0.8939317611947613,0.8998484199819442,0.7209375597477478,0.96828346260647,1.0,57,0.38400000000000006
58,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8423657913488528,0.781828002656499,0.8408949732282245,0.8955474080728129,0.9050491575788521,0.7309375597477478,0.97828346260647,1.0,64,0.4000000000000001
59,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.845464053043244,0.787131133205628,0.8437105396934549,0.8961053191401848,0.9100324909121854,0.7409375597477478,0.98828346260647,1.0,50,0.37600000000000006
60,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8484291036224428,0.7924722057982565,0.8466410062895264,0.8980141087822101,0.9150856383608894,0.7509375597477478,0.9953944749372,1.0,59,0.38400000000000006
61,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8511928771838001,0.7975283875925584,0.8501620546929922,0.8996579675902184,0.9197790637786027,0.7609375597477478,1.0,1.0,61,0.4000000000000001
62,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8540698999313212,0.8024855955979494,0.852187908540825,0.9008817945997637,0.924127086662933,0.7709375597477478,1.0,1.0,53,0.36800000000000005
63,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8567032541499998,0.8047622683484132,0.8551622559316385,0.9016662837188212,0.9283604199962663,0.7809375597477478,1.0,1.0,59,0.4000000000000001
64,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.859315281095954,0.8093878696872324,0.8579228531876133,0.9029789577300488,0.9325104199962662,0.7909375597477478,1.0,1.0,58,0.39200000000000007
65,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8617746221381564,0.8122054210760555,0.8608020476468523,0.904486962406742,0.936485705371535,0.7893657370393199,1.0,1.0,67,0.4000000000000001
66,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8643760598939448,0.8163862995632857,0.8632952520558352,0.9061502223110219,0.940201049242036,0.7993657370393199,1.0,1.0,59,0.37600000000000006
67,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8667202644854354,0.8199468106644575,0.8657002622034667,0.9075346822258686,0.9437729258989944,0.8093657370393199,1.0,1.0,69,0.4000000000000001
68,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8692542682269734,0.8239263461836598,0.8693136852763185,0.9088665484357505,0.9472802991325161,0.8193657370393199,1.0,1.0,52,0.36800000000000005
69,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8714481905094603,0.827931349502224,0.8720338936834813,0.9095174972692276,0.950626006596309,0.8293657370393199,1.0,1.0,58,0.4000000000000001
70,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8735719400549792,0.8320539694026483,0.873615135960253,0.9102104914143848,0.9535593399296424,0.8393657370393199,1.0,1.0,56,0.4000000000000001
71,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8757443992136357,0.8353233268593577,0.8763140934901406,0.9110280366029342,0.9569197920016745,0.84936573703932,1.0,1.0,52,0.37600000000000006
72,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8777780846871698,0.838998566212839,0.8787322674579121,0.9121672936625376,0.9599297300083356,0.85936573703932,1.0,1.0,55,0.39200000000000007
73,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8798562747880917,0.8415838193799581,0.8804345629913556,0.9130059024568015,0.9626395444042591,0.86936573703932,1.0,1.0,49,0.37600000000000006
74,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8817699286409929,0.8452056130849163,0.8823009728297666,0.9143013893420435,0.9652537043224451,0.87936573703932,1.0,1.0,63,0.39200000000000007
75,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8837300808162183,0.8481865788005483,0.8839010143981867,0.9153502752781905,0.967766061405206,0.88936573703932,1.0,1.0,60,0.37600000000000006
76,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8855318580022382,0.8515591070333036,0.8857072985674026,0.9154890497097592,0.9697932411416459,0.89936573703932,1.0,1.0,59,0.39200000000000007
77,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8872920624533838,0.8548078510046236,0.8876474064410252,0.9163148539280405,0.9719799430868503,0.90936573703932,1.0,1.0,60,0.39200000000000007
78,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8891106982079033,0.8575066560281441,0.8890890869268272,0.91753660273297,0.9738712881570865,0.91936573703932,1.0,1.0,51,0.37600000000000006
79,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8908217022573771,0.8604856185262092,0.8908430831651749,0.918732927729891,0.97576316882321,0.92936573703932,1.0,1.0,51,0.38400000000000006
80,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.892404131591565,0.8635233305303917,0.8925343174327516,0.9186737786292422,0.9774798354898766,0.93936573703932,1.0,1.0,57,0.39200000000000007
81,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8940616595830906,0.8665859702415969,0.894005645376414,0.9192279846833379,0.9788816866313879,0.94936573703932,1.0,1.0,54,0.37600000000000006
82,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8957570041592848,0.8681842337091831,0.8946674825558021,0.920462047597104,0.9805981471717139,0.95936573703932,1.0,1.0,48,0.35200000000000004
83,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8973025904473114,0.8714957622081653,0.8961024944847629,0.9211421547453058,0.9817200339374892,0.96936573703932,1.0,1.0,50,0.37600000000000006
84,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.8987368606911665,0.8734690274632515,0.8975709233732908,0.9220033874152194,0.9828835464647833,0.9793657370393201,1.0,1.0,60,0.38400000000000006
85,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9001236349293922,0.8757226485545373,0.8992913777415228,0.9229910102437239,0.9838651588097032,0.988,1.0,1.0,60,0.38400000000000006
86,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9014693170812608,0.8781915903302226,0.9004542459148124,0.9232080916751108,0.9848318254763698,0.9913451103194196,1.0,1.0,59,0.37600000000000006
87,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9029455267302808,0.8805766631314518,0.9025584581140162,0.923440273579026,0.9856317838057554,0.9939496459114616,1.0,1.0,47,0.34400000000000003
88,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9041519053841262,0.881888245138806,0.9041228831429251,0.9241982353461987,0.9862572207865151,0.994,1.0,1.0,59,0.39200000000000007
89,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9054490111781587,0.8842551217054152,0.9051762570882985,0.9249995868732418,0.9866484347965534,0.994,1.0,1.0,51,0.36800000000000005
90,84,120,6,28,30.0,0.05,0.002,90,28004,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.9065763547981857,0.8860100172048405,0.9066878936341013,0.9258378291908225,0.9873092212511688,0.994,1.0,1.0,54,0.38400000000000006
1,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.37248440269962313,0.13761636056837231,0.341878556236377,0.6218136741078923,0.44789666600116423,0.1906698925744506,0.45621148519955823,0.7240029052586633,62,0.4000000000000001
2,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.3861403132718124,0.16196786404650038,0.35399922435863185,0.6281321131178136,0.45789666600116424,0.20066989257445061,0.46621148519955824,0.7340029052586633,50,0.36800000000000005
3,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.3991366783241905,0.18294231058285185,0.36700560155514395,0.6333846460780537,0.46789666600116425,0.21066989257445062,0.47621148519955825,0.7440029052586633,55,0.39200000000000007
4,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.41249656270884366,0.20279243263616192,0.3819139496516081,0.6384703312093933,0.47789666600116426,0.22066989257445063,0.48621148519955826,0.7540029052586633,49,0.35200000000000004
5,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4251542535240121,0.2189248089166877,0.3933438632776166,0.6429798166212385,0.4878966660011642,0.23066989257445064,0.49621148519955827,0.7640029052586633,55,0.38400000000000006
6,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4377204961054124,0.23747301167271817,0.40789525713513153,0.6481637637941603,0.4978966660011642,0.24066989257445065,0.5062114851995583,0.7740029052586633,49,0.36800000000000005
7,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4497089183013988,0.24985299054234472,0.4220275800577069,0.653994627328075,0.5078966660011642,0.25066989257445066,0.5162114851995583,0.7840029052586633,54,0.39200000000000007
8,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.46231033103616953,0.26858033897709366,0.4329075676936479,0.662570161668281,0.5178966660011642,0.26066989257445067,0.5262114851995583,0.7940029052586633,54,0.35200000000000004
9,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.47360092444718355,0.2814259946097634,0.44779312062270193,0.6691811380036586,0.5278966660011642,0.2706698925744507,0.5362114851995583,0.8040029052586634,57,0.4000000000000001
10,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.4846694000510737,0.29842587982566166,0.46234518216127574,0.6754910622952657,0.5378966660011641,0.2806698925744507,0.5462114851995583,0.8140029052586634,61,0.4000000000000001
11,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.49613680359806767,0.3157550191845168,0.47497307097106933,0.6828508931876837,0.5478966660011644,0.2906698925744507,0.5562114851995583,0.8240029052586634,57,0.3600000000000001
12,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5070941178621129,0.33054109819958655,0.4890993583008724,0.6904993861443146,0.5578966660011643,0.3006698925744507,0.5662114851995583,0.8340029052586634,55,0.38400000000000006
13,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5179012163131383,0.34493551930165944,0.4995679511440866,0.6981727743008045,0.5678560180375708,0.3106698925744507,0.5762114851995583,0.8440029052586634,50,0.37600000000000006
14,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5294904098749809,0.3599270963785758,0.5174545003693978,0.7039659452225842,0.5776627966603568,0.3206698925744507,0.5862114851995583,0.8540029052586634,51,0.3360000000000001
15,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5396586475969343,0.37197259418834344,0.5283605071154022,0.7096685626509711,0.5874127966603567,0.33066989257445073,0.5962114851995584,0.8640029052586634,53,0.39200000000000007
16,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.549625483200222,0.3835840104293179,0.5391045907957092,0.715462857254155,0.597162796660357,0.34066989257445074,0.6062114851995584,0.8740029052586634,61,0.39200000000000007
17,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5599837257450841,0.39879629381460985,0.5501691994806398,0.7222144122194646,0.6069127966603569,0.35066989257445075,0.6162114851995584,0.8840029052586634,56,0.3600000000000001
18,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5698875961778567,0.41548163367887975,0.560237954499049,0.7269334471738489,0.61661708608761,0.36066989257445076,0.6262114851995584,0.8940029052586634,57,0.36800000000000005
19,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.579267883307516,0.42977771457423536,0.5710124850897735,0.7308730896959275,0.6262837527542768,0.37066989257445077,0.6362114851995584,0.9040029052586634,61,0.39200000000000007
20,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5882590608603333,0.4418905385453237,0.5817435323509246,0.7341522250223225,0.6359096026570921,0.3806698925744508,0.6462114851995584,0.9140029052586635,72,0.4000000000000001
21,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.5971303531945334,0.452895968499953,0.5903795165882882,0.7380093161800161,0.6454150572286539,0.3906698925744508,0.6562114851995584,0.9240029052586635,56,0.4000000000000001
22,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6060559075805617,0.46352311935808826,0.6014508504905753,0.7439997154665284,0.6549150572286541,0.4006698925744508,0.6662114851995584,0.9340029052586635,57,0.38400000000000006
23,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6147039080896134,0.4737934346254846,0.6097737618492738,0.7486092790085398,0.6643702003083881,0.4106698925744508,0.6762114851995584,0.9440029052586635,60,0.39200000000000007
24,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6231172853302144,0.48200412590693364,0.616832822313012,0.7545737099724188,0.6737036848639649,0.4206698925744508,0.6862114851995584,0.9540029052586635,59,0.39200000000000007
25,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6317131110862808,0.49493087050069046,0.6253102420989838,0.7610460929749733,0.6830143889546397,0.4306698925744508,0.6962114851995584,0.9640029052586635,53,0.37600000000000006
26,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6396914517299787,0.5058026160169027,0.6334900163271613,0.7671720123850078,0.6921819355954344,0.4406698925744508,0.7062114851995585,0.9740029052586635,61,0.4000000000000001
27,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6476890159932235,0.5170817437967113,0.6411901001631605,0.771182930176538,0.7012898025289332,0.45066989257445084,0.7162114851995585,0.9840029052586635,57,0.38400000000000006
28,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6552862186779642,0.5278069017389877,0.6490704641476217,0.7768470665361537,0.7103731358622667,0.46066989257445085,0.7262114851995585,0.9940029052586635,56,0.4000000000000001
29,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6627491622102639,0.5398561614871809,0.6559798296590403,0.781611479283862,0.7193865440704666,0.47066989257445085,0.7362114851995585,1.0,60,0.4000000000000001
30,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6701281915377275,0.5491253499873012,0.6641610700040358,0.7846672061604891,0.7282832601164169,0.48066989257445086,0.7462114851995585,1.0,57,0.39200000000000007
31,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6773437334350784,0.5618457807840567,0.6710296986997392,0.7884361814538567,0.7370513508859318,0.49066989257445087,0.7562114851995585,1.0,54,0.39200000000000007
32,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6846487689441437,0.5751662969515628,0.6787745889981842,0.7914043457765648,0.7458013508859317,0.5006698925744508,0.7662114851995585,1.0,58,0.37600000000000006
33,85,120,6,28,30.0,0.05,0.002,90,28005,0.8,0.1,-1.7,0.05,1.0,0.04,0.4,0.5,1.0,0.01,0.006,1e-06,0.6916791676175762,0.5834658179279028,0.6864558764715314,0.7947605616262933,0.7544856391902535,0.5106698925744508,0.7762114851995585,1.0,48,0.38400000000000006
